street_number,street_name,zip_code,latitude,longitude,people_count
67,FORT ST,01060,42.308434286298,-72.634004993659,5
205,ELM ST,01060,42.32237422947,-72.643381325828,2
418,SPRING ST,01062,42.340036994936,-72.695612233456,1
92,MARIAN ST,01060,42.354797233061,-72.645065501633,2
80,DAMON RD,010601827,42.33981068355,-72.63485852286,1
967,FLORENCE RD,01062,42.299399726232,-72.673666231648,2
80,ACREBROOK DR,01062,42.318329206816,-72.687723018549,2
50,VILLAGE HILL RD,010603669,42.312501395267,-72.648591265384,1
9,BARRETT PL,01060,42.323142514715,-72.636959446891,2
33,DUNPHY DR,01062,42.302096896946,-72.676141659113,2
81,CONZ ST,010603836,42.313166038279,-72.627911936784,6
530,SPRING ST,01053,42.343313690435,-72.696727529493,2
186,NORTH ELM ST,01060,42.332440937093,-72.653820818595,1
69,ACREBROOK DR,01062,42.318552123531,-72.688674699836,2
47,ROUND HILL RD,010602284,42.323077932151,-72.639505869075,15
48,CHAPEL ST,01060,42.308925968739,-72.64982005239,11
124,NORTH ST,01060,42.327356684174,-72.630409911568,2
160,SOUTH MAIN ST,01062,42.333789333857,-72.665954880727,3
53,FORD CROSSING,01060,42.314240472538,-72.649236420472,2
29,CHERRY ST,01060,42.323754519375,-72.628921201745,2
83,RIDGEWOOD TER,01060,42.334471914142,-72.647923814435,1
84,MARIAN ST,01060,42.354851505884,-72.644717568832,2
508,KENNEDY RD,010539756,42.355218130329,-72.720361730419,4
15,GLENDALE RD,01062,42.298088209842,-72.717028582803,2
77,RIVERSIDE DR,01062,42.325260286371,-72.655850161172,1
70,MASONIC ST,010603026,42.319059689678,-72.633669214618,2
931,BURTS PIT RD,01062,42.310475489269,-72.687999034621,1
57,REDFORD DR,01062,42.312453073595,-72.694139449249,3
126,BLACK BIRCH TRAIL,01062,42.30693568583,-72.671916593179,2
214,WARNER ST,01062,42.324488690274,-72.666385878188,2
23,POMEROY TER,01060,42.322115522028,-72.624797975935,2
785,BRIDGE RD,01060,42.338188533829,-72.643321227582,2
49,GRANT AVE,01060,42.328599846144,-72.626315519505,2
73,REDFORD DR,01062,42.312881095481,-72.694555694561,1
11,BUTLER PL,01060,42.319735857807,-72.625319917046,1
82,PINE ST,010621936,42.332002395919,-72.670876063719,1
38,ROUND HILL RD,01060,42.322748690994,-72.640300389677,2
34,JAMES AVE,01060,42.319940124787,-72.651146907663,2
62,GOLDENCHAIN LN,01060,42.340620459216,-72.64996111982,1
32,STILSON AVE,01062,42.338129776687,-72.668264849423,1
126,KING ST,01060,42.323481981793,-72.632737733718,3
97,FERN ST,01062,42.343534805041,-72.67769147301,1
421,NORTH MAIN ST,01053,42.350085388101,-72.682403443699,12
356,HATFIELD ST,01060,42.342498592261,-72.644845309036,3
34,ELIZABETH ST,01060,42.327619163472,-72.626492126205,4
25,LAUREL PARK,01060,42.359234905969,-72.639215855226,1
15,PAQUETTE AVE,01060,42.3119963856,-72.641468491704,1
30,LADYSLIPPER LN,01062,42.303792514048,-72.704770384685,1
711,WESTHAMPTON RD,01062,42.301060055523,-72.705624584437,2
4,GLEASON RD,01060,42.337769983494,-72.646799968857,1
220,MAIN ST L,010539702,42.352259863332,-72.701223917632,3
60,CLAIRE AVE,01062,42.344497173254,-72.666218994496,1
36,DOGWOOD LN,01060,42.340749372887,-72.651890382474,1
390,BRIDGE ST,01060,42.332380713118,-72.622217355586,2
78,HILLCREST DR,01062,42.341511078338,-72.669565553157,1
108,LAKE ST,01062,42.343203468408,-72.673872342647,2
5,GROVE AVE,01053,42.354309448206,-72.698915038583,2
127,WILLIAMS ST,01060,42.314898451937,-72.62323072768,2
40,ROUND HILL RD,01060,42.323511025088,-72.64080573462,5
4,SANDERSON AVE,01060,42.323567393387,-72.644800968768,2
689,FLORENCE RD,01062,42.308555153342,-72.675043629797,2
45,KENSINGTON AVE,01060,42.320867247098,-72.645242108333,3
478,CHESTERFIELD RD,010539734,42.340592505569,-72.71510091271,2
68,COLES MEADOW RD,01060,42.356087291779,-72.642971953677,2
22,CRABAPPLE LN,01060,42.340123579996,-72.652921691841,1
26,CORTICELLI ST,01062,42.332709199904,-72.67727070147,1
2,LANGWORTHY RD,01060,42.322352478431,-72.642352531032,2
908,BURTS PIT RD,01062,42.310425994131,-72.686782149918,1
148,MAPLE RIDGE RD,01062,42.304477483176,-72.681153115202,2
15,HAWLEY ST,01060,42.320387047865,-72.627278013447,5
381,ACREBROOK DR,01062,42.314652987902,-72.696900783431,1
18,WARBURTON WAY,01060,42.336369870387,-72.649104824592,2
151,AUDUBON RD,01053,42.356748498211,-72.709880495774,2
164,RIVERSIDE DR,01062,42.323381189407,-72.658565311068,4
168,HAYDENVILLE RD,01053,42.355202120894,-72.691826630706,1
59,CONZ ST,01060,42.313872171712,-72.628975516478,4
25,CRABAPPLE LN,01060,42.340665763403,-72.652654979682,2
26,NORFOLK AVE,01060,42.331618085658,-72.648956213449,2
4,HIGH MEADOW RD,01062,42.320667338707,-72.672763081581,1
118,OAK ST,01062,42.342845896419,-72.676085835638,4
24,GLENDALE RD,01062,42.297679298696,-72.716508150434,1
574,SPRING ST,010535313,42.344486067232,-72.698288742778,3
22,TARA CIR,01062,42.32048704397,-72.692903621445,1
149,SPRUCE HILL AVE,01062,42.322354573907,-72.690801021033,3
47,ROUND HILL RD,01060,42.323077932151,-72.639505869075,16
301,SYLVESTER RD,01062,42.319270368814,-72.716658940872,3
47,WINSLOW AVE,01062,42.326582447778,-72.661060771281,1
55,ROE AVE,010601635,42.332334528832,-72.64904263087,2
33,OLD WILSON RD,01062,42.303316044762,-72.665211992648,2
33,EMERSON WAY,010629205,42.31234440222,-72.677624920699,1
277,CRESCENT ST,01060,42.322620112599,-72.642895426901,6
35,WESTWOOD TER,01062,42.311607842479,-72.701231628983,2
22,WARBURTON WAY,01060,42.33645012711,-72.649217142094,1
53,MASSASOIT ST,01060,42.325951290469,-72.645674865994,2
20,MASONIC ST,01060,42.318198868222,-72.633314743933,6
11,AHWAGA AVE,01060,42.314648210218,-72.637703759893,2
120,DAMON RD,01060,42.339552479023,-72.632191820365,3
390,KENNEDY RD,01053,42.347690217359,-72.725363631139,1
14,HANCOCK ST,01060,42.319305824265,-72.624465046741,2
500,NORTH KING ST,01060,42.35339062398,-72.642196376176,2
50,VILLAGE HILL RD,010603673,42.312501395267,-72.648591265384,1
33,KEYES ST,01062,42.336847219773,-72.670039549782,3
95,SOUTH ST,01060,42.314238377062,-72.633824196008,4
37,ICE POND DR,01062,42.306530169354,-72.663584729966,2
40,DOGWOOD LN,01060,42.341228105287,-72.651918294212,1
10,CLAIRE AVE,01062,42.34580814482,-72.665227499169,1
322,FLORENCE RD,010622621,42.32024551943,-72.673186367691,1
105,BRIERWOOD DR,01062,42.316788654922,-72.689028835245,2
25,MURPHY TER,01060,42.330397680556,-72.644083645495,1
61,WOODMONT RD,01060,42.328684503366,-72.631781526204,1
11,ELIZABETH ST,01060,42.327267081629,-72.625444723584,1
323,PROSPECT ST,01060,42.330337791857,-72.647194337401,1
41,REDFORD DR,01062,42.311989386711,-72.693725383232,3
86,FLORENCE ST,010535305,42.351101316675,-72.695692532088,2
106,MORNINGSIDE DR,010621049,42.351433910593,-72.677504388931,2
7,UPLAND RD,01053,42.354904521422,-72.698558556241,3
74,HAWTHORN LN,010601097,42.342080838206,-72.650729572703,4
68,RYAN RD,01062,42.328132555042,-72.680600915421,3
49,COUNTRY WAY,010621025,42.352484707885,-72.675655005814,3
287,FLORENCE RD,01062,42.320787451379,-72.674724363105,2
59,DAY AVE,01060,42.330819918928,-72.626039168158,2
8,REED ST,01060,42.30646902337,-72.640486803204,1
136,CROSS PATH RD,01060,42.321576565654,-72.618881358122,2
196,SOUTH ST,01060,42.310817261371,-72.635781957133,2
206,ROCKY HILL RD,01062,42.30474981121,-72.663158258732,7
67,HILLCREST DR,010621341,42.340993160541,-72.669057023092,2
20,GROVE AVE,01053,42.354810853654,-72.699488528399,2
33,CLAIRE AVE,01062,42.345285575066,-72.666272135762,2
11,WINSLOW AVE,01062,42.326893835481,-72.659717487479,1
39,BURNCOLT RD,01062,42.346903324289,-72.673350485355,2
15,ALLISON ST,01060,42.336782427661,-72.64714421362,1
70,OLD SOUTH ST,01060,42.314902307612,-72.632331798148,1
9,BUTTERNUT LN,01060,42.339627580875,-72.651205748623,1
23,HIGGINS WAY,01060,42.315054564883,-72.648609705571,4
96,NORTH MAPLE ST,01062,42.339957618313,-72.67225413242,3
35,MOSER ST,01060,42.312687942568,-72.64880268046,2
59,RIVERBANK RD,01060,42.334095315232,-72.618235867758,1
7,GARFIELD AVE,01062,42.339004009189,-72.664298700478,4
18,MOUNTAIN ST,01062,42.345425678578,-72.669293811856,3
8,BUTTERNUT LN,01060,42.339627580875,-72.651205748623,1
123,BLACK BIRCH TRAIL,01062,42.306662058601,-72.672265699446,2
402,RYAN RD,01062,42.320301049538,-72.690472282791,2
88,HOCKANUM RD,01060,42.313435390738,-72.621188979885,4
74,BARRETT ST,01060,42.333320995017,-72.640376162082,17
71,FLORENCE ST,010539704,42.350183456368,-72.696959875849,2
78,HARRISON AVE,01060,42.32024375923,-72.646638784859,2
998,WESTHAMPTON RD,01062,42.29778805389,-72.717585476449,1
44,EVERGREEN RD,01053,42.356917309741,-72.696503062126,12
70,HATFIELD ST,01060,42.338215523557,-72.650456657936,9
211,NORTH ST,01060,42.329303213549,-72.627262339288,1
4,WASHINGTON AVE,01060,42.32256034963,-72.645352414178,7
46,BIRCH HILL RD,010623468,42.322636541129,-72.682366647144,4
65,MAPLE RIDGE RD,01062,42.304860536151,-72.678480880651,2
44,DOGWOOD LN,01060,42.340983269895,-72.651232235437,1
55,PROSPECT ST,01060,42.322426406817,-72.635228835342,2
30,NORTH MAPLE ST,01062,42.336937576689,-72.672443228156,1
124,CROSS PATH RD,01060,42.323885821888,-72.617895897766,2
32,CRABAPPLE LN,01060,42.340327427881,-72.652049051901,2
798,BURTS PIT RD,01062,42.312194324244,-72.682957906594,2
6,COUNTRY WAY,01062,42.352341335431,-72.673540922195,2
110,CLEMENT ST,01062,42.316966812274,-72.665323220503,2
53,SOUTH ST,01060,42.315526046937,-72.633811371696,2
30,DIAMOND CT,01062,42.311266782839,-72.676076028811,2
54,FIRETHORN LN,010604507,42.340240507545,-72.65094197013,2
36,PENCASAL DR,01062,42.316159215903,-72.693868713777,2
264,BROOKSIDE CIR,01062,42.311824305128,-72.690576302209,3
126,COOKE AVE,010601000,42.341825232069,-72.645830182659,1
278,AUDUBON RD,01053,42.358125980179,-72.715087836941,3
1,FRONT ST,01053,42.353969784726,-72.699607027988,3
71,STATE ST,010603033,42.320812848546,-72.633821932894,1
31,DENISE CT,01060,42.334763101458,-72.637819346337,2
138,WARNER ST,01062,42.323973035591,-72.664445216146,2
72,CRESTVIEW DR,01062,42.319395636357,-72.676687656286,2
56,DIMOCK ST,01053,42.343616360958,-72.700303333206,2
294,SOUTH ST,01060,42.308034511426,-72.640837837309,1
450,ROCKY HILL RD,01062,42.300708392775,-72.672406012505,2
90,DEERFIELD DR,010623557,42.313858173934,-72.694777647357,2
31,LADYSLIPPER LN,01062,42.30305737923,-72.703712337047,2
60,WARD AVE,01060,42.318838575072,-72.65355025076,2
40,MANHAN ST,01060,42.309690356399,-72.634246643928,2
51,PILGRIM DR,01060,42.333219993083,-72.650882039522,2
914,BRIDGE RD,01060,42.338590781362,-72.641203204468,1
16,HOLLY CT,010623433,42.318439219295,-72.689139392548,2
624,RYAN RD,01062,42.3151691455,-72.697767975134,1
15,DRYADS GRN,01060,42.32015197739,-72.647678979043,2
24,TRUMBULL RD,01060,42.321425733306,-72.63363618992,2
306,RYAN RD,010623400,42.322263462619,-72.688256945782,6
141,RIVERBANK RD,01060,42.332744739173,-72.615437150288,1
132,WARNER ST,01062,42.323923456633,-72.664165092941,2
55,FIRETHORN LN,01060,42.340240507545,-72.65094197013,1
98,FRANKLIN ST,01060,42.326374325122,-72.643359700517,1
82,CLEMENT ST,01062,42.317959690615,-72.665470322904,2
45,BLACKBERRY LN,010601616,42.334759539149,-72.647740250755,1
256,PLEASANT ST,01060,42.31706152778,-72.625872452103,58
42,FORT HILL TER,01060,42.313994128403,-72.634689376054,1
861,FLORENCE RD,01062,42.302182518086,-72.674681783037,1
194,BROOKSIDE CIR,01062,42.313273452368,-72.693059608663,1
37,CHAPEL ST,01060,42.310317322756,-72.648979598959,1
45,FORD CROSSING,01060,42.314240346809,-72.648879099939,2
128,DUNPHY DR,01062,42.302160892776,-72.680563280676,3
63,MUSANTE DR,01060,42.312904355262,-72.648961410229,10
71,STATE ST,010603056,42.320812848546,-72.633821932894,1
71,KENSINGTON AVE,010602905,42.320025997385,-72.646375928375,2
5,HENRY ST,01060,42.313794639108,-72.621577900193,5
52,ROE AVE,01060,42.332473626515,-72.6495162084,1
78,BEACON ST,01062,42.331963839164,-72.668112466423,4
336,RYAN RD,01062,42.322094651089,-72.688617451437,2
22,PARK ST,01062,42.333222130469,-72.674841709749,2
558,BRIDGE RD,01062,42.339810767369,-72.657759558716,1
242,NORTH ST,01060,42.330522612822,-72.627173323476,5
187,NORTH ELM ST,010601533,42.332651197134,-72.652770733765,3
61,LONGFELLOW DR,01062,42.297011973475,-72.683418156897,2
43,MAPLE RIDGE RD,01062,42.306166981489,-72.677343624028,2
779,BRIDGE RD,01060,42.338084891596,-72.645135406705,2
66,DREWSEN DR,01062,42.311499799747,-72.69969614814,1
19,LANGWORTHY RD,01060,42.322670571656,-72.641555495859,1
56,FLORENCE RD,01062,42.32836900853,-72.67721278252,2
290,LOCUST ST,01062,42.334310269139,-72.664597766783,2
20,LANGWORTHY RD,01060,42.322700201684,-72.641975177751,2
22,WARNER ST,010622729,42.324907953071,-72.658399433204,2
3,FRANKLIN CT,01060,42.327911691893,-72.6418393071,3
1104,BURTS PIT RD,01062,42.310417276952,-72.695731591757,4
1383,BURTS PIT RD,01062,42.310422138456,-72.708293885322,2
38,CLAIRE AVE,01062,42.345003733572,-72.665567217705,1
15,FORBES AVE,01060,42.323283456416,-72.647887520794,1
300,BROOKSIDE CIR,01062,42.312362046126,-72.689626129665,2
57,PROSPECT ST,01060,42.322638510877,-72.635300584433,6
40,PARK HILL RD,01062,42.29947700738,-72.674861155765,2
125,SYLVESTER RD,01062,42.313175928925,-72.71558748219,1
62,REVELL AVE,01060,42.30776411123,-72.636000054253,2
47,LAUREL PARK,01060,42.359765773807,-72.639838714451,1
609,BURTS PIT RD,01062,42.314352454764,-72.678195141572,2
3,MONTVIEW AVE,01060,42.315479234008,-72.622393040276,1
462,WESTHAMPTON RD,01062,42.301924481197,-72.694408340703,1
17,COLUMBUS AVE,01060,42.311125338222,-72.63447329059,2
512,BURTS PIT RD,01062,42.315572943685,-72.671189965993,2
70,SOVEREIGN WAY,01062,42.304722486206,-72.696329724368,3
266,AUDUBON RD,01053,42.357990738171,-72.713953094889,2
580,BRIDGE RD,01062,42.339156182641,-72.656483665414,2
71,BRIDGE RD,01062,42.343810611565,-72.677854752484,2
70,LIBERTY ST,010622714,42.323672837728,-72.665429586855,2
549,NORTH FARMS RD,01062,42.367718774997,-72.669954557284,1
7,MAPLE ST,010622745,42.330424628374,-72.672254467696,3
48,HILLCREST DR,01062,42.340538274655,-72.66987610267,2
240,SPRING ST,01062,42.335781670332,-72.688459201105,2
971,RYAN RD,01062,42.309111292618,-72.712311247695,2
262,WEST FARMS RD,010629777,42.300483506313,-72.716309583148,2
88,SYLVESTER RD,01062,42.311036741506,-72.718074811957,2
8,CRESTVIEW DR,010622614,42.320914060027,-72.678824538681,2
421,NORTH MAIN ST,010539764,42.350085388101,-72.682403443699,15
263,BROOKSIDE CIR,010623512,42.311398336809,-72.690678645247,3
149,FEDERAL ST,01062,42.324314346688,-72.656214690141,5
117,OLANDER DR,01060,42.3152193531,-72.645349145236,40
460,NORTH FARMS RD,01062,42.364172936587,-72.670499883904,1
37,HARLOW AVE,01060,42.307411568382,-72.639172269329,2
46,ALLISON ST,01060,42.336781757109,-72.645609068054,2
60,PIONEER KNLS,01062,42.321733768248,-72.686245875753,2
100,MARIAN ST,01060,42.354886458421,-72.645492140504,2
300,FLORENCE RD,01062,42.32076834064,-72.673817944095,1
48,CHERRY ST,010603202,42.324356842937,-72.628567233974,2
281,CRESCENT ST,01060,42.32242611345,-72.642819822134,1
78,CHESTNUT ST,01062,42.336545471259,-72.667465970231,1
16,BUTTERNUT LN,01060,42.339234511526,-72.65148821876,2
295,BROOKSIDE CIR,01062,42.311987291235,-72.689361512982,1
16,FORD CROSSING,01060,42.314303294902,-72.647413188893,2
12,GARFIELD AVE,01062,42.338559097768,-72.663764689427,2
27,DANA ST,010601501,42.332792013107,-72.654591031677,2
66,GOLDENCHAIN LN,01060,42.340805699276,-72.650475768675,2
29,O'DONNELL DR,01062,42.312721336406,-72.699320052145,2
266,GROVE ST,01060,42.306534905129,-72.652474601126,39
245,GLENDALE RD,01062,42.290128586949,-72.717334522268,2
26,DENISE CT,010601705,42.334463993243,-72.638233663811,1
1005,FLORENCE RD,01062,42.297763578732,-72.673262894467,2
429,BRIDGE RD,01062,42.341850754964,-72.66303814606,1
14,STEARNS CT,01060,42.310342887561,-72.631260088008,1
25,OLD FERRY RD,010602510,42.32798293807,-72.623436168127,2
623,FLORENCE RD,01062,42.310541706304,-72.674081890226,1
71,RIDGEWOOD TER,01060,42.33435775262,-72.647502875257,2
219,ACREBROOK DR,010623501,42.316137339136,-72.690034579807,4
377,RYAN RD,010623452,42.321366766617,-72.690223759362,3
62,VERNON ST,01060,42.321843235903,-72.650152981584,2
29,FORT HILL TER,01060,42.313604663272,-72.634247398299,3
335,BROOKSIDE CIR,010623512,42.313228064363,-72.688456937991,4
19,PINE BROOK CURVE,01060,42.338789935382,-72.640608508438,2
582,SPRING ST,01053,42.34454247744,-72.698686715541,3
28,CRABAPPLE LN,01060,42.340665763403,-72.652654979682,1
965,RYAN RD,01062,42.309252527686,-72.711226210329,2
19,ALDRICH ST,010602214,42.324548411334,-72.635920509992,1
21,JAMES AVE,01060,42.319841930792,-72.65024426051,2
588,KENNEDY RD,01053,42.357288628052,-72.72043523971,1
8,LAWN AVE,01060,42.328441679631,-72.639127677604,2
35,LADYSLIPPER LN,01062,42.302779980145,-72.703333139747,2
115,OLD WILSON RD,01062,42.300652024476,-72.667083252532,2
17,LILLY ST,01062,42.335758787736,-72.674610872136,2
279,HATFIELD ST,01060,42.33968000968,-72.646116424653,2
932,RYAN RD,01062,42.309212629827,-72.709020512509,2
80,FEDERAL ST,01062,42.32186951317,-72.65466437333,2
551,BURTS PIT RD,010623617,42.315787688045,-72.673470262752,1
55,CAHILLANE TER,01062,42.312541460764,-72.697792701748,1
21,HENRY ST,01060,42.314053639916,-72.621136425352,3
390,NORTH FARMS RD,01062,42.361953366716,-72.671997730002,1
40,ALAMO CT,01062,42.321734103524,-72.69123151558,2
230,DAMON RD,01060,42.337389822275,-72.627586970398,1
1317,WESTHAMPTON RD,01062,42.292986564475,-72.728963658553,2
23,MOUNTAIN LAUREL PATH,01062,42.309032879914,-72.667803174196,2
22,NORFOLK AVE,010601624,42.331286120383,-72.649110272829,4
1041,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
47,MUNROE ST,010604250,42.310374235879,-72.630687017287,2
650,NORTH FARMS RD,01062,42.367930208504,-72.67488060178,3
5,TIFFANY LN,01062,42.300595572358,-72.71451485004,2
20,AVIS CIR,01062,42.327020863223,-72.684382578677,1
53,PARK HILL RD,01062,42.299724818347,-72.675880814286,1
721,PARK HILL RD,01062,42.290859656544,-72.702832740127,2
20,PENCASAL DR,01062,42.316558823137,-72.69429694521,1
169,NORTH ELM ST,01060,42.331747837519,-72.651886862075,3
345,ROCKY HILL RD,01062,42.303564107187,-72.670959296017,1
64,GOLDENCHAIN LN,01060,42.340620459216,-72.64996111982,2
395,AUDUBON RD,01053,42.361937776376,-72.716890616676,1
384,NORTH FARMS RD,01062,42.36167521326,-72.671829672843,2
319,ELM ST,010602829,42.324529887328,-72.648022217978,2
425,NORTH MAIN ST,01053,42.34906828606,-72.680620361436,35
1,MAIN ST F,01062,42.334865444496,-72.666435666693,2
441,KENNEDY RD,01053,42.353268499651,-72.717842717058,2
56,FIRETHORN LN,01060,42.340240507545,-72.65094197013,2
28,NORFOLK AVE,01060,42.331821975453,-72.648819420789,2
46,WILLIAMS ST,01060,42.317805715053,-72.622775255061,4
35,BLISS ST,01062,42.328203843128,-72.675557608099,3
267,NORTH MAIN ST,01062,42.342553284179,-72.679698268268,2
2,MASSASOIT AVE,01060,42.327373406071,-72.643829757648,3
51,HATFIELD ST,010601517,42.335681464679,-72.65233655118,1
264,AUDUBON RD,01053,42.357809186148,-72.713530646969,2
368,FLORENCE RD,01062,42.318863553144,-72.671698663697,3
17,POWELL ST,010621330,42.342003347511,-72.670899952143,1
79,OLANDER DR,010603631,42.313760901947,-72.64598332003,2
32,MAIN ST N,01060,42.335989321136,-72.673381201602,5
156,CHESTNUT ST,01062,42.339581522317,-72.6668263472,2
254,NORTH MAPLE ST,01062,42.346058009353,-72.671490792498,1
16,HATFIELD ST,01060,42.3335103003,-72.656258527495,2
11,SHERMAN AVE,01060,42.331268979391,-72.623906728171,3
