"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00190120","AMHERST, MA US","2015-10-25","47",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2015-10-26","62",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2015-10-27","58",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-10-28","56",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-10-29","69",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2015-10-30","74",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2015-10-31","58",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2015-11-01","53",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-11-02","62",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2015-11-03","66",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2015-11-04","73",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2015-11-05","68",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2015-11-06","73",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2015-11-07","74",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2015-11-08","58",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2015-11-09","55",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2015-11-10","59",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2015-11-11","50",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2015-11-12","50",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2015-11-13","55",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2015-11-14","57",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2015-11-15","43",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-11-16","58",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2015-11-17","61",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-11-18","47",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2015-11-19","48",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2015-11-20","57",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2015-11-21","57",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2015-11-22","50",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2015-11-23","47",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2015-11-24","40",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2015-11-25","43",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2015-11-26","47",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2015-11-27","55",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2015-11-28","66",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2015-11-29","51",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2015-11-30","44",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2015-12-01","35",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2015-12-02","37",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-12-03","44",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2015-12-04","47",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2015-12-05","47",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2015-12-06","54",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2015-12-07","54",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2015-12-08","53",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2015-12-09","44",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2015-12-10","46",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2015-12-11","57",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2015-12-12",,,"32",",,7"
"USC00190120","AMHERST, MA US","2015-12-13","61",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2015-12-14","51",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2015-12-15","60",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2015-12-16","56",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2015-12-17","49",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2015-12-18","46",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2015-12-19","46",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2015-12-20","39",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2015-12-21","41",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2015-12-22","49",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2015-12-23","55",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2015-12-24","51",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2015-12-25","66",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2015-12-26","59",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2015-12-27","50",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2015-12-28","47",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2015-12-29","34",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2015-12-30","30",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2015-12-31","33",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2016-01-01","44",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-01-02","40",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2016-01-03","38",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2016-01-04","41",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2016-01-05","27",",,7","6",",,7"
"USC00190120","AMHERST, MA US","2016-01-06","26",",,7","6",",,7"
"USC00190120","AMHERST, MA US","2016-01-07","39",",,7","6",",,7"
"USC00190120","AMHERST, MA US","2016-01-08","40",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2016-01-09","36",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2016-01-10","43",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2016-01-11","59",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2016-01-12","32",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2016-01-13","34",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2016-01-14","26",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2016-01-15","31",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2016-01-16","38",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2016-01-17","41",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2016-01-18","34",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2016-01-19","25",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2016-01-20","23",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2016-01-21","31",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2016-01-22","32",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2016-01-23","29",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2016-01-24","28",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2016-01-25","37",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2016-01-26","39",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2016-01-27","45",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2016-01-28","44",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2016-01-29","42",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2016-01-30","34",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2016-01-31","41",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2016-02-01","50",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-02-02","56",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2016-02-03","49",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2016-02-04","59",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2016-02-05","49",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-02-06","37",",,7","8",",,7"
"USC00190120","AMHERST, MA US","2016-02-07","38",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2016-02-08","47",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2016-02-09","28",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2016-02-10","30",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2016-02-11","35",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2016-02-12","24",",,7","-2",",,7"
"USC00190120","AMHERST, MA US","2016-02-13","24",",,7","-2",",,7"
"USC00190120","AMHERST, MA US","2016-02-14","19",",,7","-12",",,7"
"USC00190120","AMHERST, MA US","2016-02-15","10",",,7","-11",",,7"
"USC00190120","AMHERST, MA US","2016-02-16","26",",,7","-11",",,7"
"USC00190120","AMHERST, MA US","2016-02-17","56",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2016-02-18","38",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2016-02-19","33",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2016-02-20","39",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2016-02-21","60",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2016-02-22","50",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2016-02-23","43",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2016-02-24","40",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2016-02-25","63",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-02-26","59",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2016-02-27","33",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2016-02-28","39",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2016-02-29","58",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2016-03-01","52",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2016-03-02","43",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2016-03-03","40",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2016-03-04","36",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2016-03-05","34",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2016-03-06","37",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2016-03-07","43",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2016-03-08","53",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2016-03-09","61",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-03-10","79",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2016-03-11","67",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-03-12","58",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2016-03-13","64",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-03-14","63",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2016-03-15","42",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2016-03-16","49",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2016-03-17","64",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2016-03-18","62",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2016-03-19","51",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2016-03-20","43",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2016-03-21","42",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2016-03-22","48",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2016-03-23","51",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-03-24","65",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2016-03-25","52",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2016-03-26","54",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2016-03-27","51",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2016-03-28","53",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2016-03-29","46",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2016-03-30","48",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2016-03-31","59",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2016-04-01","71",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-04-02","71",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2016-04-03","53",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-04-04","37",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2016-04-05","26",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2016-04-06","37",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2016-04-07","47",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2016-04-08","56",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2016-04-09","47",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2016-04-10","49",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2016-04-11","48",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2016-04-12","58",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2016-04-13","54",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2016-04-14","56",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2016-04-15","59",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2016-04-16","63",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2016-04-17","66",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2016-04-18","76",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2016-04-19","78",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2016-04-20","64",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2016-04-21","68",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2016-04-22","77",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2016-04-23","79",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2016-04-24","65",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2016-04-25","61",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2016-04-26","62",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2016-04-27","46",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2016-04-28","62",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2016-04-29","62",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2016-04-30","62",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2016-05-01","66",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2016-05-02","49",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2016-05-03","50",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2016-05-04","52",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2016-05-05","52",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2016-05-06","54",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2016-05-07","65",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2016-05-08","57",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2016-05-09","61",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2016-05-10","64",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2016-05-11","70",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2016-05-12","79",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2016-05-13","80",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2016-05-14","69",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2016-05-15","75",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2016-05-16","57",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2016-05-17","59",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2016-05-18","68",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2016-05-19","71",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-05-20","67",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2016-05-21","75",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2016-05-22","70",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-05-23","74",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2016-05-24","81",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2016-05-25","65",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2016-05-26","87",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2016-05-27","87",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2016-05-28","86",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2016-05-29","92",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2016-05-30","80",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2016-05-31","79",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2016-06-01","84",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2016-06-02","82",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-06-03","79",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-06-04","71",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-06-05","83",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2016-06-06","69",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2016-06-07","81",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2016-06-08","81",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2016-06-09","68",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-06-10","67",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2016-06-11","74",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2016-06-12","63",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2016-06-13","73",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2016-06-14","71",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2016-06-15","78",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2016-06-16","83",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2016-06-17","83",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2016-06-18","84",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2016-06-19","86",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2016-06-20","85",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2016-06-21","86",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-06-22","82",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2016-06-23","82",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2016-06-24","83",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2016-06-25","83",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-06-26","86",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2016-06-27","88",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-06-28","85",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2016-06-29","79",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2016-06-30","85",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2016-07-01","85",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2016-07-02","84",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-07-03","77",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-07-04","83",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-07-05","87",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-07-06","88",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2016-07-07","92",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2016-07-08","91",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2016-07-09","82",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2016-07-10","67",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2016-07-11","74",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2016-07-12","79",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-07-13","86",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-07-14","90",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2016-07-15","86",",,7","70",",,7"
"USC00190120","AMHERST, MA US","2016-07-16","93",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2016-07-17","88",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2016-07-18","90",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2016-07-19","92",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2016-07-20","80",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-07-21","81",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2016-07-22","89",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2016-07-23","96",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2016-07-24","93",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-07-25","90",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2016-07-26","94",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2016-07-27","90",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-07-28","92",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2016-07-29","91",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2016-07-30","88",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-07-31","88",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-08-01","74",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2016-08-02","74",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-08-03","78",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-08-04","84",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2016-08-05","85",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-08-06","87",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2016-08-07","87",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2016-08-08","84",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2016-08-09","85",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2016-08-10","87",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-08-11","83",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2016-08-12","92",",,7","74",",,7"
"USC00190120","AMHERST, MA US","2016-08-13","92",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2016-08-14","94",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2016-08-15","92",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2016-08-16","87",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2016-08-17","83",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2016-08-18","82",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-08-19","89",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2016-08-20","87",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2016-08-21","87",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-08-22","85",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2016-08-23","75",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2016-08-24","80",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2016-08-25","87",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2016-08-26","85",",,7","66",",,7"
