FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
143,JXS20161020154435,Vacant site large,Vacant site large,0.000000000000000,Street,67.000000000000000,WEST ST,WEST ST,106254.913030000000000,896676.626197000030000,42.314950981999999,-72.637189599999999
144,ZXR20161025135948,Vacant site large,Vacant site large,0.000000000000000,Street,21.000000000000000,CROSBY ST,CROSBY ST,107225.449354000000000,898594.066720000000000,42.332327801399998,-72.625724691499997
145,ZXR20161025102538,Vacant site small,Vacant site small,0.000000000000000,Street,46.000000000000000,WOODBINE AVE,WOODBINE AVE,106962.568851000000000,898385.813265000000000,42.330421815000001,-72.628880664899995
146,JXS20161021105547,Vacant site small,Vacant site small,0.000000000000000,Street,281.000000000000000,STATE ST,STATE ST,106410.792680000000000,898138.367511000020000,42.328128359200001,-72.635534949199993
147,CXK20161018133209,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,NORWOOD AVE,NORWOOD AVE,104203.283748999990000,897561.435592000020000,42.322667119400002,-72.662220406700001
148,CXK20161011151837,Vacant site small,Vacant site small,0.000000000000000,Street,32.000000000000000,MIDDLE ST,MIDDLE ST,103602.416589999990000,898799.033581999950000,42.333734037500001,-72.669715201100004
149,JXS20161018110103,Vacant site small,Vacant site small,0.000000000000000,Street,28.000000000000000,LAUREL ST,LAUREL ST,105309.043382000000000,896037.115394999970000,42.309079966799999,-72.648557785999998
150,ZXR20161021084824,Vacant site small,Vacant site small,0.000000000000000,Street,67.000000000000000,KING ST,KING ST,106763.124509000000000,897343.664378999970000,42.321016541299997,-72.631132683700002
151,ZXR20161025145418,Vacant site small,Vacant site small,0.000000000000000,Street,386.000000000000000,BRIDGE ST,HUBBARD AVE,107501.635023000000000,898575.734483000010000,42.332195539700002,-72.622370920199998
152,CXK20161014083258,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,MANN TERR,MANN TERR,103506.322685000010000,898565.788336000060000,42.331622497200001,-72.670842236900000
153,ZXR20161017094620,Vacant site large,Vacant site large,0.000000000000000,Street,5.000000000000000,HOCKANUM RD,PLEASANT ST,107252.199998000000000,896640.241397000030000,42.314742505799998,-72.625087441999995
154,JXS20161025111855,Vacant site small,Vacant site small,0.000000000000000,Street,29.000000000000000,ADARE PL,ADARE PL,105801.451436000000000,898394.821913999970000,42.330363703400003,-72.642969008899996
155,ZXR20161012124624,Vacant site small,Vacant site small,0.000000000000000,Street,3.000000000000000,ELM ST,STATE ST,106497.060133000010000,897069.154861000020000,42.318513579099999,-72.634315862199998
156,JXS20161020135908,Vacant site small,Vacant site small,0.000000000000000,Street,64.000000000000000,KENSINGTON AVE,KENSINGTON AVE,105591.773229000000000,897297.972918999960000,42.320464503600000,-72.645334162300003
157,ZXR20161007164612,Vacant site small,Vacant site small,0.000000000000000,Street,292.000000000000000,PROSPECT ST,WOODLAWN AVE,105616.481010000000000,898287.621811000050000,42.329376349000000,-72.645195636899999
158,JXS20161020145732,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,ELM ST,ELM ST,106357.358370000000000,897097.860800000020000,42.318755254000003,-72.636015069199999
159,JXS20161021120139,Vacant site small,Vacant site small,0.000000000000000,Street,225.000000000000000,STATE ST,STATE ST,106432.323797000000000,897878.279685999970000,42.325789615799998,-72.635231741400005
160,JXS20161020132922,Vacant site medium,Vacant site medium,0.000000000000000,Street,55.000000000000000,DRYADS GREEN,DRYADS GREEN,105510.035390000000000,897144.025801999960000,42.319068779100000,-72.646300565700002
161,JXS20161020141425,Vacant site small,Vacant site small,0.000000000000000,Street,186.000000000000000,ELM ST,ELM ST,105795.045409000000000,897409.487813999990000,42.321492912399997,-72.642886542699998
162,CXK20161104135740,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103242.225850000000000,900358.623020000060000,42.347728860099998,-72.674345838799994
163,CXK20161104140218,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103305.767431000000000,900360.961674000020000,42.347757785699997,-72.673575124600006
164,JXS20161020133936,Vacant site small,Vacant site small,0.000000000000000,Street,70.000000000000000,DRYADS GREEN,DRYADS GREEN,105558.360923000000000,897207.917236999960000,42.319649778299997,-72.645724787999995
165,CXK20161107092057,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103070.965119000000000,900407.506157999970000,42.348147657900000,-72.676432343499997
166,CXK20161107093437,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103070.648556999990000,900459.333174000030000,42.348614162700002,-72.676444860399997
167,JXS20161020135946,Vacant site small,Vacant site small,0.000000000000000,Street,64.000000000000000,KENSINGTON AVE,KENSINGTON AVE,105598.183082000000000,897304.006981999960000,42.320519597400001,-72.645257392000005
168,JXS20161020145843,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,ELM ST,ELM ST,106385.731948999990000,897061.873876999950000,42.318434698799997,-72.635665086700001
169,CXK20161107110955,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103121.423143000010000,900431.444880999970000,42.348369416600001,-72.675824014599996
170,CXK20161107112149,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103198.645603000000000,900454.479869000030000,42.348586355999998,-72.674890727999994
171,JXS20161020153833,Vacant site small,Vacant site small,0.000000000000000,Street,15.000000000000000,AHWAGA AVE,BELMONT AVE,106168.332257000000000,896689.280529999990000,42.315054500499997,-72.638241805500002
172,CXK20161107113633,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103270.348180000000000,900382.925029000030000,42.347951110799997,-72.674008621599995
173,JXS20161027075850,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,103537.930471000000000,900384.970417000000000,42.348002633599997,-72.670761722199998
174,JXS20161027080207,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,103548.286863999990000,900358.513044000020000,42.347765745099998,-72.670631635399999
175,JXS20161027083649,Vacant site small,Vacant site small,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,103508.400666999990000,900203.110502999970000,42.346361888499999,-72.671089777999995
176,JXS20161020133159,Vacant site medium,Vacant site medium,0.000000000000000,Street,71.000000000000000,DRYADS GREEN,DRYADS GREEN,105554.019876000010000,897189.614879000000000,42.319484494599998,-72.645774462899993
177,JXS20161020101001,Vacant site large,Vacant site large,0.000000000000000,Street,30.000000000000000,VILLAGE HILL RD,VILLAGE HILL RD,105409.412463999990000,896359.053409000040000,42.311990234200003,-72.647393027999996
178,JXS20161028085423,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,107478.067907000000000,898162.312395000020000,42.328471096599998,-72.622590831300002
179,ZXR20161012123557,Vacant site small,Vacant site small,0.000000000000000,Street,94.000000000000000,STATE ST,STATE ST,106478.938085000000000,897353.922655000000000,42.321074907400003,-72.634581630499994
180,CXK20161017142821,Vacant site small,Vacant site small,0.000000000000000,Street,88.000000000000000,WARNER ST,WARNER ST,104169.732554000000000,897725.461847999950000,42.324139570400000,-72.662654528100006
181,JXS20161020154030,Vacant site small,Vacant site small,0.000000000000000,Street,15.000000000000000,AHWAGA AVE,AHWAGA AVE,106182.483763000000000,896661.641444999960000,42.314807391499997,-72.638065685300006
182,JXS20161101133018,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,104872.537197000000000,896165.066273999980000,42.310178750399999,-72.653872754700004
183,JXS20161020150016,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,ELM ST,ELM ST,106391.941344000010000,897052.888905999950000,42.318354559799999,-72.635588316300002
184,ZXR20161017134720,Vacant site small,Vacant site small,0.000000000000000,Street,38.000000000000000,WILLIAMS ST,WILLIAMS ST,107420.257033999990000,896996.126598999950000,42.317966153800000,-72.623105883999997
185,JXS20161103092729,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,107139.360063000000000,897877.411786000010000,42.325866198800000,-72.626654320800000
186,JXS20161024100918,Vacant site large,Vacant site large,0.000000000000000,Street,200.000000000000000,INDUSTRIAL DR,INDUSTRIAL DR,106482.145986000000000,899203.479599999960000,42.337725088500001,-72.634841238299998
187,JXS20161019152215,Vacant site large,Vacant site large,0.000000000000000,Street,77.000000000000000,VILLAGE HILL RD,VILLAGE HILL RD,105351.439396000000000,896532.137702999990000,42.313541326399999,-72.648124421000006
188,ZXR20161012142018,Vacant site small,Vacant site small,0.000000000000000,Street,11.000000000000000,PROSPECT ST,PROSPECT ST,106286.495404000000000,897298.567276000050000,42.320553526300003,-72.636907085499999
189,JXS20161019084950,Vacant site small,Vacant site small,0.000000000000000,Street,52.000000000000000,LAUREL ST,LAUREL ST,105206.578481000000000,896196.550210000020000,42.310502780800000,-72.649826555499999
190,JXS20161019084500,Vacant site large,Vacant site large,0.000000000000000,Street,68.000000000000000,PRINCE ST,LAUREL ST,105247.903454000000000,896168.540969999970000,42.310255654000002,-72.649320774299994
191,CXK20161020081935,Vacant site medium,Vacant site medium,0.000000000000000,Street,20.000000000000000,CORTICELLI ST,CORTICELLI ST,102998.738029999990000,898660.504955000010000,42.332412243900002,-72.677016284100006
192,CXK20161020083619,Vacant site large,Vacant site large,0.000000000000000,Street,21.000000000000000,CORTICELLI ST,CORTICELLI ST,103011.018807000000000,898660.335496000010000,42.332412243999997,-72.676867259299996
193,CXK20161020084359,Vacant site small,Vacant site small,0.000000000000000,Street,159.000000000000000,PINE ST,PINE ST,103085.215963000000000,898552.506557999990000,42.331450782399997,-72.675949025600005
194,CXK20161020085910,Vacant site large,Vacant site large,0.000000000000000,Street,70.000000000000000,PARK ST,PARK ST,103243.218234999990000,898845.030034999950000,42.334103668499999,-72.674080946800004
195,ZXR20161027152624,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,107195.324924999990000,897640.636670000040000,42.323741386199998,-72.625937473600004
196,ZXR20161027152710,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,107208.557105000000000,897633.746807000020000,42.323680935500001,-72.625775851800000
197,ZXR20161012161950,Vacant site medium,Vacant site medium,0.000000000000000,Street,134.000000000000000,MAIN ST,MAIN ST,106794.414399999990000,897082.652205000050000,42.318670626299998,-72.630711150600007
198,CXK20161012151550,Vacant site small,Vacant site small,0.000000000000000,Street,61.000000000000000,FOX FARMS RD,FOX FARMS RD,103780.203800000000000,899665.057840000020000,42.341551902299997,-72.667702004600002
199,ZXR20161012152647,Vacant site large,Vacant site large,0.000000000000000,Street,180.000000000000000,MAIN ST,OLD SOUTH ST,106743.906626000000000,897018.978513999960000,42.318091401899999,-72.631313562399995
200,ZXR20161024104118,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,SHERMAN AVE,SHERMAN AVE,107316.793506000000000,898478.854168000050000,42.331301499299997,-72.624598020799993
201,ZXR20161025160705,Vacant site medium,Vacant site medium,0.000000000000000,Street,80.000000000000000,CROSBY ST,CROSBY ST,107370.574259000000000,898717.868081000050000,42.333459497500002,-72.623983746600004
202,ZXR20161021090003,Vacant site large,Vacant site large,0.000000000000000,Street,8.000000000000000,EDWARDS SQUARE,EDWARDS SQUARE,106711.713928000000000,897586.065570999980000,42.323192513000002,-72.631795333100001
203,ZXR20161025103440,Vacant site small,Vacant site small,0.000000000000000,Street,194.000000000000000,NORTH ST,NORTH ST,107043.253607000010000,898224.347687999950000,42.328977902200002,-72.627875876399997
204,ZXR20161024114453,Vacant site small,Vacant site small,0.000000000000000,Street,212.000000000000000,BRIDGE ST,BRIDGE ST,107261.476094000000000,897991.887741000040000,42.326911230400000,-72.625191211200004
205,ZXR20161017115521,Vacant site large,Vacant site large,0.000000000000000,Street,11.000000000000000,FAIR ST,FAIR ST,107339.355113000000000,897794.565512000000000,42.325144167300003,-72.624214866200006
206,ZXR20161017120431,Vacant site large,Vacant site large,0.000000000000000,Street,39.000000000000000,FAIR ST,FAIR ST,107528.109975000000000,897761.940418999990000,42.324872847899996,-72.621919836600000
207,ZXR20161018084944,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,MADISON AVE,MADISON AVE,106634.715484000000000,896079.766305000060000,42.309623494000000,-72.632486764000006
208,ZXR20161018084405,Vacant site small,Vacant site small,0.000000000000000,Street,49.000000000000000,COLUMBUS AVE,EAST ST,106598.290523000000000,896146.169304999990000,42.310216904800001,-72.632939231199998
209,ZXR20161007105633,Vacant site large,Vacant site large,0.000000000000000,Street,22.000000000000000,ROUND HILL RD,ROUND HILL RD,106004.072623000000000,897436.575523999990000,42.321761943600002,-72.640355338000006
210,CXK20161031134517,Vacant site large,Vacant site large,0.000000000000000,Park/Public Space,99999.000000000000000,N/A,N/A,102445.831839000010000,898854.749940000010000,42.334091948999998,-72.683757114299993
211,JXS20161024102217,Vacant site large,Vacant site large,0.000000000000000,Street,168.000000000000000,INDUSTRIAL DR,INDUSTRIAL DR,106694.975500999990000,899016.744202999980000,42.336069553000002,-72.632228773300000
212,ZXR20161012142735,Vacant site small,Vacant site small,0.000000000000000,Street,35.000000000000000,PROSPECT ST,PROSPECT ST,106348.537509000000000,897407.891825000060000,42.321545114800003,-72.636172162099996
213,CXK20161014104951,Vacant site small,Vacant site small,0.000000000000000,Street,225.000000000000000,NONOTUCK ST,NONOTUCK ST,103298.371488000000000,898439.216785000060000,42.330457376100000,-72.673344047399993
214,ZXR20161024101349,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,DAY AVE,DAY AVE,107290.652528000010000,898321.613621999980000,42.329882907600002,-72.624890012700007
